Nom_Action;Prim_key;Code_ABBR;Code_ISIN;Date;Ouverture;Fermeture;Volume
Atos;FR0000051732ATOp200303;ATOp;FR0000051732;20-03-03;67.72;67.24;1187895
Atos;FR0000051732ATOp200304;ATOp;FR0000051732;20-03-04;67.34;67.14;498249
Atos;FR0000051732ATOp200305;ATOp;FR0000051732;20-03-05;67.82;65.84;453046
Atos;FR0000051732ATOp200306;ATOp;FR0000051732;20-03-06;64.74;63.24;721454
Atos;FR0000051732ATOp200309;ATOp;FR0000051732;20-03-09;55.88;58.54;1238874
Atos;FR0000051732ATOp200310;ATOp;FR0000051732;20-03-10;59.06;59.06;1183542
Atos;FR0000051732ATOp200311;ATOp;FR0000051732;20-03-11;59.88;58.64;904222
Atos;FR0000051732ATOp200312;ATOp;FR0000051732;20-03-12;55.0;51.24;1374783
Atos;FR0000051732ATOp200313;ATOp;FR0000051732;20-03-13;52.54;50.5;1159905
Atos;FR0000051732ATOp200316;ATOp;FR0000051732;20-03-16;47.5;47.63;974924
Atos;FR0000051732ATOp200317;ATOp;FR0000051732;20-03-17;49.51;45.95;814375
Atos;FR0000051732ATOp200318;ATOp;FR0000051732;20-03-18;46.34;46.21;556322
Atos;FR0000051732ATOp200319;ATOp;FR0000051732;20-03-19;46.43;45.15;756441
Atos;FR0000051732ATOp200320;ATOp;FR0000051732;20-03-20;51.2;47.64;847344
Atos;FR0000051732ATOp200323;ATOp;FR0000051732;20-03-23;45.0;49.71;680014
Atos;FR0000051732ATOp200324;ATOp;FR0000051732;20-03-24;52.98;56.76;792132
Atos;FR0000051732ATOp200325;ATOp;FR0000051732;20-03-25;59.4;62.66;868282
Atos;FR0000051732ATOp200326;ATOp;FR0000051732;20-03-26;61.3;65.0;540696
Atos;FR0000051732ATOp200327;ATOp;FR0000051732;20-03-27;62.44;61.7;471903
Atos;FR0000051732ATOp200330;ATOp;FR0000051732;20-03-30;62.5;60.02;559606
Atos;FR0000051732ATOp200331;ATOp;FR0000051732;20-03-31;61.0;61.74;526290
Atos;FR0000051732ATOp200401;ATOp;FR0000051732;20-04-01;60.5;60.38;381583
Atos;FR0000051732ATOp200402;ATOp;FR0000051732;20-04-02;60.26;59.62;343180
Atos;FR0000051732ATOp200403;ATOp;FR0000051732;20-04-03;60.12;59.82;222432
Atos;FR0000051732ATOp200406;ATOp;FR0000051732;20-04-06;61.66;61.54;437732
Atos;FR0000051732ATOp200407;ATOp;FR0000051732;20-04-07;63.16;61.2;376634
Atos;FR0000051732ATOp200408;ATOp;FR0000051732;20-04-08;60.0;60.44;373613
Atos;FR0000051732ATOp200409;ATOp;FR0000051732;20-04-09;61.66;61.88;335429
Atos;FR0000051732ATOp200410;ATOp;FR0000051732;20-04-10;61.66;61.88;335429
Atos;FR0000051732ATOp200413;ATOp;FR0000051732;20-04-13;61.66;61.88;335429
Atos;FR0000051732ATOp200414;ATOp;FR0000051732;20-04-14;63.32;61.18;320385
Atos;FR0000051732ATOp200415;ATOp;FR0000051732;20-04-15;61.6;58.5;518651
Atos;FR0000051732ATOp200416;ATOp;FR0000051732;20-04-16;59.6;60.34;433626
Atos;FR0000051732ATOp200417;ATOp;FR0000051732;20-04-17;61.9;64.32;568279
Atos;FR0000051732ATOp200420;ATOp;FR0000051732;20-04-20;64.5;65.34;226307
Atos;FR0000051732ATOp200421;ATOp;FR0000051732;20-04-21;64.56;63.16;406104
Atos;FR0000051732ATOp200422;ATOp;FR0000051732;20-04-22;64.96;61.84;420211
Atos;FR0000051732ATOp200423;ATOp;FR0000051732;20-04-23;62.02;61.84;276717
Atos;FR0000051732ATOp200424;ATOp;FR0000051732;20-04-24;60.66;60.9;293485
Atos;FR0000051732ATOp200427;ATOp;FR0000051732;20-04-27;62.8;63.46;239995
Atos;FR0000051732ATOp200428;ATOp;FR0000051732;20-04-28;64.2;63.98;399300
Atos;FR0000051732ATOp200429;ATOp;FR0000051732;20-04-29;64.48;67.96;587702
Atos;FR0000051732ATOp200430;ATOp;FR0000051732;20-04-30;69.0;65.06;413299
Atos;FR0000051732ATOp200501;ATOp;FR0000051732;20-05-01;69.0;65.06;413299
Atos;FR0000051732ATOp200504;ATOp;FR0000051732;20-05-04;63.1;62.06;355106
Atos;FR0000051732ATOp200505;ATOp;FR0000051732;20-05-05;63.46;63.12;255829
Atos;FR0000051732ATOp200506;ATOp;FR0000051732;20-05-06;62.82;63.92;279004
Atos;FR0000051732ATOp200507;ATOp;FR0000051732;20-05-07;64.0;64.44;212631
Hermes;FR0000052292RMSp;RMSp;FR0000052292;----;654.0;646.2;69225
Hermes;FR0000052292RMSp0;RMSp;FR0000052292;----0;652.8;665.8;60599
Hermes;FR0000052292RMSp0320;RMSp;FR0000052292;-03-20;650.0;628.8;96110
Hermes;FR0000052292RMSp0420;RMSp;FR0000052292;-04-20;685.0;667.8;58170
Hermes;FR0000052292RMSp0520;RMSp;FR0000052292;-05-20;664.6;650.0;38201
Hermes;FR0000052292RMSp180312;RMSp;FR0000052292;18-03-12;449.0;448.1;32758
Hermes;FR0000052292RMSp180313;RMSp;FR0000052292;18-03-13;449.0;446.8;66156
Hermes;FR0000052292RMSp180314;RMSp;FR0000052292;18-03-14;447.7;444.7;40603
Hermes;FR0000052292RMSp180315;RMSp;FR0000052292;18-03-15;446.0;449.9;41290
Hermes;FR0000052292RMSp180316;RMSp;FR0000052292;18-03-16;451.0;451.7;108838
Hermes;FR0000052292RMSp180319;RMSp;FR0000052292;18-03-19;451.6;451.7;45437
Hermes;FR0000052292RMSp180320;RMSp;FR0000052292;18-03-20;451.0;453.0;36910
Hermes;FR0000052292RMSp180321;RMSp;FR0000052292;18-03-21;456.0;464.0;140842
Hermes;FR0000052292RMSp180322;RMSp;FR0000052292;18-03-22;464.2;466.7;85900
Hermes;FR0000052292RMSp180323;RMSp;FR0000052292;18-03-23;464.8;466.3;87129
Hermes;FR0000052292RMSp180326;RMSp;FR0000052292;18-03-26;469.2;466.2;55687
Hermes;FR0000052292RMSp180327;RMSp;FR0000052292;18-03-27;469.8;473.4;92863
Hermes;FR0000052292RMSp180328;RMSp;FR0000052292;18-03-28;470.3;478.1;75871
Hermes;FR0000052292RMSp180329;RMSp;FR0000052292;18-03-29;480.0;481.5;67223
Hermes;FR0000052292RMSp180403;RMSp;FR0000052292;18-04-03;481.8;484.2;57290
Hermes;FR0000052292RMSp180404;RMSp;FR0000052292;18-04-04;487.9;491.0;83119
Hermes;FR0000052292RMSp180405;RMSp;FR0000052292;18-04-05;495.0;496.0;86644
Hermes;FR0000052292RMSp180406;RMSp;FR0000052292;18-04-06;495.3;498.5;66232
Hermes;FR0000052292RMSp180409;RMSp;FR0000052292;18-04-09;500.0;503.6;62591
Hermes;FR0000052292RMSp180410;RMSp;FR0000052292;18-04-10;507.8;504.0;63569
Hermes;FR0000052292RMSp180411;RMSp;FR0000052292;18-04-11;502.2;509.8;47823
Hermes;FR0000052292RMSp180412;RMSp;FR0000052292;18-04-12;505.2;511.6;45271
Hermes;FR0000052292RMSp180413;RMSp;FR0000052292;18-04-13;514.0;516.6;49270
Hermes;FR0000052292RMSp180416;RMSp;FR0000052292;18-04-16;517.0;520.8;39213
Hermes;FR0000052292RMSp180417;RMSp;FR0000052292;18-04-17;523.2;524.2;55753
Hermes;FR0000052292RMSp180418;RMSp;FR0000052292;18-04-18;526.2;521.8;57917
Hermes;FR0000052292RMSp180419;RMSp;FR0000052292;18-04-19;521.8;516.0;57961
Hermes;FR0000052292RMSp180420;RMSp;FR0000052292;18-04-20;516.0;517.6;65731
Hermes;FR0000052292RMSp180423;RMSp;FR0000052292;18-04-23;517.4;517.6;44527
Hermes;FR0000052292RMSp180424;RMSp;FR0000052292;18-04-24;516.8;517.8;59179
Hermes;FR0000052292RMSp180425;RMSp;FR0000052292;18-04-25;516.8;520.2;55953
Hermes;FR0000052292RMSp180426;RMSp;FR0000052292;18-04-26;522.0;524.0;62740
Hermes;FR0000052292RMSp180427;RMSp;FR0000052292;18-04-27;525.0;534.2;63553
Hermes;FR0000052292RMSp180430;RMSp;FR0000052292;18-04-30;534.8;535.8;67625
Hermes;FR0000052292RMSp180502;RMSp;FR0000052292;18-05-02;535.4;542.0;73447
Hermes;FR0000052292RMSp180503;RMSp;FR0000052292;18-05-03;545.4;549.4;81135
Hermes;FR0000052292RMSp180504;RMSp;FR0000052292;18-05-04;552.4;548.0;75691
Hermes;FR0000052292RMSp180507;RMSp;FR0000052292;18-05-07;548.0;551.4;42803
Hermes;FR0000052292RMSp180508;RMSp;FR0000052292;18-05-08;553.6;565.4;75564
Hermes;FR0000052292RMSp180509;RMSp;FR0000052292;18-05-09;566.4;572.0;87612
Hermes;FR0000052292RMSp180510;RMSp;FR0000052292;18-05-10;572.0;580.2;56880
Hermes;FR0000052292RMSp180511;RMSp;FR0000052292;18-05-11;582.6;584.0;48266
Hermes;FR0000052292RMSp180514;RMSp;FR0000052292;18-05-14;584.6;586.8;41150
Hermes;FR0000052292RMSp180515;RMSp;FR0000052292;18-05-15;586.4;585.4;66830
Hermes;FR0000052292RMSp180516;RMSp;FR0000052292;18-05-16;585.0;589.8;98539
Hermes;FR0000052292RMSp180517;RMSp;FR0000052292;18-05-17;585.4;591.2;66738
Hermes;FR0000052292RMSp180518;RMSp;FR0000052292;18-05-18;587.6;595.8;73137
Hermes;FR0000052292RMSp180521;RMSp;FR0000052292;18-05-21;597.8;604.2;54976
Hermes;FR0000052292RMSp180522;RMSp;FR0000052292;18-05-22;603.8;605.0;76430
Hermes;FR0000052292RMSp180523;RMSp;FR0000052292;18-05-23;601.2;605.0;101415
Hermes;FR0000052292RMSp180524;RMSp;FR0000052292;18-05-24;602.6;607.8;105312
Hermes;FR0000052292RMSp180525;RMSp;FR0000052292;18-05-25;607.0;608.0;98029
Hermes;FR0000052292RMSp180528;RMSp;FR0000052292;18-05-28;611.8;610.0;43669
Hermes;FR0000052292RMSp180529;RMSp;FR0000052292;18-05-29;604.2;612.4;81893
Hermes;FR0000052292RMSp180530;RMSp;FR0000052292;18-05-30;612.8;609.8;70628
Hermes;FR0000052292RMSp180531;RMSp;FR0000052292;18-05-31;612.0;608.8;313418
Hermes;FR0000052292RMSp180601;RMSp;FR0000052292;18-06-01;610.0;607.6;74825
Hermes;FR0000052292RMSp180604;RMSp;FR0000052292;18-06-04;600.6;599.2;121047
Hermes;FR0000052292RMSp180605;RMSp;FR0000052292;18-06-05;595.2;593.0;148699
Hermes;FR0000052292RMSp180606;RMSp;FR0000052292;18-06-06;592.8;596.2;103550
Hermes;FR0000052292RMSp180607;RMSp;FR0000052292;18-06-07;584.6;561.0;168268
Hermes;FR0000052292RMSp180608;RMSp;FR0000052292;18-06-08;564.2;563.2;146055
Hermes;FR0000052292RMSp180611;RMSp;FR0000052292;18-06-11;563.2;564.0;102688
Hermes;FR0000052292RMSp180612;RMSp;FR0000052292;18-06-12;558.0;553.6;164252
Hermes;FR0000052292RMSp180613;RMSp;FR0000052292;18-06-13;555.4;557.6;107898
Hermes;FR0000052292RMSp180614;RMSp;FR0000052292;18-06-14;558.2;551.4;133041
Hermes;FR0000052292RMSp180615;RMSp;FR0000052292;18-06-15;555.0;548.6;870851
Hermes;FR0000052292RMSp180618;RMSp;FR0000052292;18-06-18;548.6;548.0;134186
Hermes;FR0000052292RMSp180619;RMSp;FR0000052292;18-06-19;540.0;538.0;134793
Hermes;FR0000052292RMSp180620;RMSp;FR0000052292;18-06-20;537.8;529.2;115517
Hermes;FR0000052292RMSp180621;RMSp;FR0000052292;18-06-21;531.0;526.2;104719
Hermes;FR0000052292RMSp180622;RMSp;FR0000052292;18-06-22;525.6;529.0;82374
Hermes;FR0000052292RMSp180625;RMSp;FR0000052292;18-06-25;526.2;521.2;81812
Hermes;FR0000052292RMSp180626;RMSp;FR0000052292;18-06-26;521.8;520.6;87513
Hermes;FR0000052292RMSp180627;RMSp;FR0000052292;18-06-27;520.0;521.6;105542
Hermes;FR0000052292RMSp180628;RMSp;FR0000052292;18-06-28;523.4;518.0;81381
Hermes;FR0000052292RMSp180629;RMSp;FR0000052292;18-06-29;523.2;523.8;93099
Hermes;FR0000052292RMSp180702;RMSp;FR0000052292;18-07-02;521.8;516.6;69936
Hermes;FR0000052292RMSp180703;RMSp;FR0000052292;18-07-03;521.4;523.0;77486
Hermes;FR0000052292RMSp180704;RMSp;FR0000052292;18-07-04;523.0;520.8;44918
Hermes;FR0000052292RMSp180705;RMSp;FR0000052292;18-07-05;523.0;519.4;92028
Hermes;FR0000052292RMSp180706;RMSp;FR0000052292;18-07-06;522.2;525.2;99466
Hermes;FR0000052292RMSp180709;RMSp;FR0000052292;18-07-09;528.2;526.4;65224
Hermes;FR0000052292RMSp180710;RMSp;FR0000052292;18-07-10;526.8;539.0;86294
Hermes;FR0000052292RMSp180711;RMSp;FR0000052292;18-07-11;534.8;524.2;94039
Hermes;FR0000052292RMSp180712;RMSp;FR0000052292;18-07-12;524.2;532.4;60530
Hermes;FR0000052292RMSp180713;RMSp;FR0000052292;18-07-13;536.4;537.0;46266
Hermes;FR0000052292RMSp180716;RMSp;FR0000052292;18-07-16;538.6;536.0;42169
Hermes;FR0000052292RMSp180717;RMSp;FR0000052292;18-07-17;535.0;541.0;52918
Hermes;FR0000052292RMSp180718;RMSp;FR0000052292;18-07-18;543.8;543.0;66601
Hermes;FR0000052292RMSp180719;RMSp;FR0000052292;18-07-19;541.4;542.0;61971
Hermes;FR0000052292RMSp180720;RMSp;FR0000052292;18-07-20;540.0;544.6;95228
Hermes;FR0000052292RMSp180723;RMSp;FR0000052292;18-07-23;545.2;544.6;64827
Hermes;FR0000052292RMSp180724;RMSp;FR0000052292;18-07-24;547.8;548.4;91059
Hermes;FR0000052292RMSp180725;RMSp;FR0000052292;18-07-25;549.2;555.0;60643
Hermes;FR0000052292RMSp180726;RMSp;FR0000052292;18-07-26;558.0;546.8;69517
Hermes;FR0000052292RMSp180727;RMSp;FR0000052292;18-07-27;544.0;541.0;59876
Hermes;FR0000052292RMSp180730;RMSp;FR0000052292;18-07-30;541.0;540.6;33899
Hermes;FR0000052292RMSp180731;RMSp;FR0000052292;18-07-31;541.4;541.6;72215
Hermes;FR0000052292RMSp180801;RMSp;FR0000052292;18-08-01;540.6;543.2;52745
Hermes;FR0000052292RMSp180802;RMSp;FR0000052292;18-08-02;540.6;543.8;57334
Hermes;FR0000052292RMSp180803;RMSp;FR0000052292;18-08-03;545.8;543.8;44113
Hermes;FR0000052292RMSp180806;RMSp;FR0000052292;18-08-06;545.2;544.0;41014
Hermes;FR0000052292RMSp180807;RMSp;FR0000052292;18-08-07;546.0;546.6;57936
Hermes;FR0000052292RMSp180808;RMSp;FR0000052292;18-08-08;547.4;544.0;38544
Hermes;FR0000052292RMSp180809;RMSp;FR0000052292;18-08-09;545.2;553.0;42531
Hermes;FR0000052292RMSp180810;RMSp;FR0000052292;18-08-10;550.6;546.0;41512
Hermes;FR0000052292RMSp180813;RMSp;FR0000052292;18-08-13;544.8;548.6;30321
Hermes;FR0000052292RMSp180814;RMSp;FR0000052292;18-08-14;552.2;554.8;47778
Hermes;FR0000052292RMSp180815;RMSp;FR0000052292;18-08-15;556.2;541.8;66918
Hermes;FR0000052292RMSp180816;RMSp;FR0000052292;18-08-16;543.4;546.8;37487
Hermes;FR0000052292RMSp180817;RMSp;FR0000052292;18-08-17;545.4;544.6;27064
Hermes;FR0000052292RMSp180820;RMSp;FR0000052292;18-08-20;546.6;549.2;28348
Hermes;FR0000052292RMSp180821;RMSp;FR0000052292;18-08-21;549.4;549.6;38204
Hermes;FR0000052292RMSp180822;RMSp;FR0000052292;18-08-22;551.4;552.2;39335
Hermes;FR0000052292RMSp180823;RMSp;FR0000052292;18-08-23;553.0;554.6;30399
Hermes;FR0000052292RMSp180824;RMSp;FR0000052292;18-08-24;555.4;554.0;31474
Hermes;FR0000052292RMSp180827;RMSp;FR0000052292;18-08-27;556.6;560.8;28785
Hermes;FR0000052292RMSp180828;RMSp;FR0000052292;18-08-28;563.2;568.0;42921
Hermes;FR0000052292RMSp180829;RMSp;FR0000052292;18-08-29;570.2;568.6;30509
Hermes;FR0000052292RMSp180830;RMSp;FR0000052292;18-08-30;570.2;571.4;32619
Hermes;FR0000052292RMSp180831;RMSp;FR0000052292;18-08-31;571.2;560.2;64446
Hermes;FR0000052292RMSp180903;RMSp;FR0000052292;18-09-03;560.0;562.4;24662
Hermes;FR0000052292RMSp180904;RMSp;FR0000052292;18-09-04;563.0;547.6;58245
Hermes;FR0000052292RMSp180905;RMSp;FR0000052292;18-09-05;546.8;530.4;120291
Hermes;FR0000052292RMSp180906;RMSp;FR0000052292;18-09-06;530.0;528.8;66499
Hermes;FR0000052292RMSp180907;RMSp;FR0000052292;18-09-07;528.2;530.4;63986
Hermes;FR0000052292RMSp180910;RMSp;FR0000052292;18-09-10;532.2;534.0;68731
Hermes;FR0000052292RMSp180911;RMSp;FR0000052292;18-09-11;537.0;533.8;66662
Hermes;FR0000052292RMSp180912;RMSp;FR0000052292;18-09-12;542.4;554.8;98907
Hermes;FR0000052292RMSp180913;RMSp;FR0000052292;18-09-13;554.8;542.8;65460
Hermes;FR0000052292RMSp180914;RMSp;FR0000052292;18-09-14;545.2;541.6;71680
Hermes;FR0000052292RMSp180917;RMSp;FR0000052292;18-09-17;542.4;543.6;71496
Hermes;FR0000052292RMSp180918;RMSp;FR0000052292;18-09-18;545.2;550.2;78498
Hermes;FR0000052292RMSp180919;RMSp;FR0000052292;18-09-19;551.4;543.0;69117
Hermes;FR0000052292RMSp180920;RMSp;FR0000052292;18-09-20;547.0;550.4;69192
Hermes;FR0000052292RMSp180921;RMSp;FR0000052292;18-09-21;556.4;560.0;236330
Hermes;FR0000052292RMSp180924;RMSp;FR0000052292;18-09-24;559.2;560.2;61504
Hermes;FR0000052292RMSp180925;RMSp;FR0000052292;18-09-25;561.0;559.0;63994
Hermes;FR0000052292RMSp180926;RMSp;FR0000052292;18-09-26;560.0;560.2;68855
Hermes;FR0000052292RMSp180927;RMSp;FR0000052292;18-09-27;560.2;565.8;54872
Hermes;FR0000052292RMSp180928;RMSp;FR0000052292;18-09-28;565.6;570.6;95606
Hermes;FR0000052292RMSp181001;RMSp;FR0000052292;18-10-01;570.0;571.0;56005
Hermes;FR0000052292RMSp181002;RMSp;FR0000052292;18-10-02;568.4;564.2;54896
Hermes;FR0000052292RMSp181003;RMSp;FR0000052292;18-10-03;566.2;557.4;42536
Hermes;FR0000052292RMSp181004;RMSp;FR0000052292;18-10-04;557.4;540.0;112207
Hermes;FR0000052292RMSp181005;RMSp;FR0000052292;18-10-05;542.4;535.0;125773
Hermes;FR0000052292RMSp181008;RMSp;FR0000052292;18-10-08;533.6;529.0;97624
Hermes;FR0000052292RMSp181009;RMSp;FR0000052292;18-10-09;530.0;532.4;85503
Hermes;FR0000052292RMSp181010;RMSp;FR0000052292;18-10-10;534.2;505.4;170130
Hermes;FR0000052292RMSp181011;RMSp;FR0000052292;18-10-11;495.6;498.4;144953
Hermes;FR0000052292RMSp181012;RMSp;FR0000052292;18-10-12;503.6;492.0;122708
Hermes;FR0000052292RMSp181015;RMSp;FR0000052292;18-10-15;491.0;487.5;76594
Hermes;FR0000052292RMSp181016;RMSp;FR0000052292;18-10-16;486.0;499.2;99099
Hermes;FR0000052292RMSp181017;RMSp;FR0000052292;18-10-17;507.4;499.3;92860
Hermes;FR0000052292RMSp181018;RMSp;FR0000052292;18-10-18;500.8;492.9;76707
Hermes;FR0000052292RMSp181019;RMSp;FR0000052292;18-10-19;493.0;490.8;77859
Hermes;FR0000052292RMSp181022;RMSp;FR0000052292;18-10-22;495.1;491.1;56529
Hermes;FR0000052292RMSp181023;RMSp;FR0000052292;18-10-23;488.0;485.6;95334
Hermes;FR0000052292RMSp181024;RMSp;FR0000052292;18-10-24;492.9;489.8;95880
Hermes;FR0000052292RMSp181025;RMSp;FR0000052292;18-10-25;485.9;503.2;87176
Hermes;FR0000052292RMSp181026;RMSp;FR0000052292;18-10-26;499.9;499.9;93552
Hermes;FR0000052292RMSp181029;RMSp;FR0000052292;18-10-29;499.9;498.0;46108
Hermes;FR0000052292RMSp181030;RMSp;FR0000052292;18-10-30;499.3;499.5;68416
Hermes;FR0000052292RMSp181031;RMSp;FR0000052292;18-10-31;505.0;505.0;90234
Hermes;FR0000052292RMSp181101;RMSp;FR0000052292;18-11-01;505.0;504.0;70606
Hermes;FR0000052292RMSp181102;RMSp;FR0000052292;18-11-02;511.6;507.4;78586
Hermes;FR0000052292RMSp181105;RMSp;FR0000052292;18-11-05;508.2;502.0;55063
Hermes;FR0000052292RMSp181106;RMSp;FR0000052292;18-11-06;503.2;502.8;56512
Hermes;FR0000052292RMSp181107;RMSp;FR0000052292;18-11-07;505.0;501.0;80440
Hermes;FR0000052292RMSp181108;RMSp;FR0000052292;18-11-08;501.0;496.4;61231
Hermes;FR0000052292RMSp181109;RMSp;FR0000052292;18-11-09;492.0;495.2;69350
Hermes;FR0000052292RMSp181112;RMSp;FR0000052292;18-11-12;495.9;489.2;49047
Hermes;FR0000052292RMSp181113;RMSp;FR0000052292;18-11-13;490.8;501.6;60662
Hermes;FR0000052292RMSp181114;RMSp;FR0000052292;18-11-14;498.8;497.5;68231
Hermes;FR0000052292RMSp181115;RMSp;FR0000052292;18-11-15;499.9;490.0;73545
Hermes;FR0000052292RMSp181116;RMSp;FR0000052292;18-11-16;493.0;491.0;53695
Hermes;FR0000052292RMSp181119;RMSp;FR0000052292;18-11-19;493.0;482.8;52334
Hermes;FR0000052292RMSp181120;RMSp;FR0000052292;18-11-20;480.0;482.6;99192
Hermes;FR0000052292RMSp181121;RMSp;FR0000052292;18-11-21;486.1;491.1;74427
Hermes;FR0000052292RMSp181122;RMSp;FR0000052292;18-11-22;489.0;491.9;56835
Hermes;FR0000052292RMSp181123;RMSp;FR0000052292;18-11-23;492.1;493.6;44755
Hermes;FR0000052292RMSp181126;RMSp;FR0000052292;18-11-26;496.0;485.4;65121
Hermes;FR0000052292RMSp181127;RMSp;FR0000052292;18-11-27;485.2;476.6;88042
Hermes;FR0000052292RMSp181128;RMSp;FR0000052292;18-11-28;478.1;484.7;76727
Hermes;FR0000052292RMSp181129;RMSp;FR0000052292;18-11-29;487.3;485.1;61515
Hermes;FR0000052292RMSp181130;RMSp;FR0000052292;18-11-30;486.5;477.7;167194
Hermes;FR0000052292RMSp181203;RMSp;FR0000052292;18-12-03;487.1;493.7;81256
Hermes;FR0000052292RMSp181204;RMSp;FR0000052292;18-12-04;489.9;495.8;67099
Hermes;FR0000052292RMSp181205;RMSp;FR0000052292;18-12-05;490.3;487.5;53249
Hermes;FR0000052292RMSp181206;RMSp;FR0000052292;18-12-06;485.1;478.1;98897
Hermes;FR0000052292RMSp181207;RMSp;FR0000052292;18-12-07;480.0;482.1;75281
Hermes;FR0000052292RMSp181210;RMSp;FR0000052292;18-12-10;480.2;472.3;82126
Hermes;FR0000052292RMSp181211;RMSp;FR0000052292;18-12-11;473.0;479.0;69701
Hermes;FR0000052292RMSp181212;RMSp;FR0000052292;18-12-12;481.6;481.3;77298
Hermes;FR0000052292RMSp181213;RMSp;FR0000052292;18-12-13;484.3;490.5;87357
Hermes;FR0000052292RMSp181214;RMSp;FR0000052292;18-12-14;485.5;485.8;81382
Hermes;FR0000052292RMSp181217;RMSp;FR0000052292;18-12-17;483.2;476.8;95477
Hermes;FR0000052292RMSp181218;RMSp;FR0000052292;18-12-18;474.2;474.1;68573
Hermes;FR0000052292RMSp181219;RMSp;FR0000052292;18-12-19;474.1;477.3;58802
Hermes;FR0000052292RMSp181220;RMSp;FR0000052292;18-12-20;472.5;473.3;58617
Hermes;FR0000052292RMSp181221;RMSp;FR0000052292;18-12-21;471.3;475.4;105066
Hermes;FR0000052292RMSp181224;RMSp;FR0000052292;18-12-24;473.5;463.5;26785
Hermes;FR0000052292RMSp181227;RMSp;FR0000052292;18-12-27;468.0;469.3;73592
Hermes;FR0000052292RMSp181228;RMSp;FR0000052292;18-12-28;470.4;476.8;56824
Hermes;FR0000052292RMSp181231;RMSp;FR0000052292;18-12-31;478.3;484.8;24095
Hermes;FR0000052292RMSp190102;RMSp;FR0000052292;19-01-02;480.0;477.6;63153
Hermes;FR0000052292RMSp190103;RMSp;FR0000052292;19-01-03;472.0;464.0;62051
Hermes;FR0000052292RMSp190104;RMSp;FR0000052292;19-01-04;467.8;477.8;60823
Hermes;FR0000052292RMSp190107;RMSp;FR0000052292;19-01-07;480.3;472.2;49203
Hermes;FR0000052292RMSp190108;RMSp;FR0000052292;19-01-08;474.4;479.9;87020
Hermes;FR0000052292RMSp190109;RMSp;FR0000052292;19-01-09;484.5;491.2;87659
Hermes;FR0000052292RMSp190110;RMSp;FR0000052292;19-01-10;489.0;489.9;66099
Hermes;FR0000052292RMSp190111;RMSp;FR0000052292;19-01-11;499.2;496.4;67953
Hermes;FR0000052292RMSp190114;RMSp;FR0000052292;19-01-14;491.0;488.7;53667
Hermes;FR0000052292RMSp190115;RMSp;FR0000052292;19-01-15;491.0;494.0;57317
Hermes;FR0000052292RMSp190116;RMSp;FR0000052292;19-01-16;495.0;488.9;51390
Hermes;FR0000052292RMSp190117;RMSp;FR0000052292;19-01-17;487.7;495.7;70663
Hermes;FR0000052292RMSp190118;RMSp;FR0000052292;19-01-18;497.1;500.4;56376
Hermes;FR0000052292RMSp190121;RMSp;FR0000052292;19-01-21;500.0;501.4;33131
Hermes;FR0000052292RMSp190122;RMSp;FR0000052292;19-01-22;500.8;498.8;40573
Hermes;FR0000052292RMSp190123;RMSp;FR0000052292;19-01-23;496.8;499.8;36090
Hermes;FR0000052292RMSp190124;RMSp;FR0000052292;19-01-24;501.0;500.6;44492
Hermes;FR0000052292RMSp190125;RMSp;FR0000052292;19-01-25;505.2;504.4;35243
Hermes;FR0000052292RMSp190128;RMSp;FR0000052292;19-01-28;501.0;504.0;47299
Hermes;FR0000052292RMSp190129;RMSp;FR0000052292;19-01-29;502.0;503.0;61089
Hermes;FR0000052292RMSp190130;RMSp;FR0000052292;19-01-30;509.0;518.4;70858
Hermes;FR0000052292RMSp190131;RMSp;FR0000052292;19-01-31;519.0;524.4;82587
Hermes;FR0000052292RMSp190201;RMSp;FR0000052292;19-02-01;524.0;525.0;48643
Hermes;FR0000052292RMSp190204;RMSp;FR0000052292;19-02-04;525.0;520.0;44697
Hermes;FR0000052292RMSp190205;RMSp;FR0000052292;19-02-05;522.0;534.0;46416
Hermes;FR0000052292RMSp190206;RMSp;FR0000052292;19-02-06;531.8;529.6;35851
Hermes;FR0000052292RMSp190207;RMSp;FR0000052292;19-02-07;530.8;520.4;52328
Hermes;FR0000052292RMSp190208;RMSp;FR0000052292;19-02-08;527.2;528.0;58699
Hermes;FR0000052292RMSp190211;RMSp;FR0000052292;19-02-11;530.8;533.8;47820
Hermes;FR0000052292RMSp190212;RMSp;FR0000052292;19-02-12;536.2;541.0;42987
Hermes;FR0000052292RMSp190213;RMSp;FR0000052292;19-02-13;545.0;546.0;69096
Hermes;FR0000052292RMSp190214;RMSp;FR0000052292;19-02-14;549.4;541.4;47172
Hermes;FR0000052292RMSp190215;RMSp;FR0000052292;19-02-15;541.0;540.8;55411
Hermes;FR0000052292RMSp190218;RMSp;FR0000052292;19-02-18;541.6;544.0;27228
Hermes;FR0000052292RMSp190219;RMSp;FR0000052292;19-02-19;545.0;545.4;38398
Hermes;FR0000052292RMSp190220;RMSp;FR0000052292;19-02-20;546.8;549.0;51754
Hermes;FR0000052292RMSp190221;RMSp;FR0000052292;19-02-21;551.6;551.4;58885
Hermes;FR0000052292RMSp190222;RMSp;FR0000052292;19-02-22;552.2;553.8;37578
Hermes;FR0000052292RMSp190225;RMSp;FR0000052292;19-02-25;554.2;556.6;54242
